time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1631373790.001,753.0,1.07,7206.757110118866,7200.1719789505005
1631380996.93,754.0,1.13,7206.3324546813965,7200.2645943164825
1631388203.771,755.0,0.77,7206.182896852493,7198.980015277863
1631395410.971,756.0,0.74,7206.664852619171,7200.111268758774
1631402617.878,757.0,0.94,7206.295790433884,7200.264313459396
1631409825.141,758.0,1.23,7206.8078899383545,7199.731976270676
1631417033.185,759.0,3.4,7207.3048458099365,7201.206236124039
1631424246.742,760.0,4.33,7212.926003217697,7201.210788488388
1631431454.09,761.0,9.66,7206.748929262161,7200.463997840881
1631438670.176,762.0,16.29,7215.5706787109375,7200.588136911392
1631445885.695,763.0,17.0,7214.8657376766205,7200.445160865784
1631453104.253,764.0,16.07,7217.895005702972,7200.431839704514
1631460316.849,765.0,9.44,7211.982463598251,7201.270379781723
1631467524.174,766.0,7.51,7206.792660474777,7200.662249803543
1631474732.114,767.0,3.46,7207.248419284821,7200.418665647507
1631481939.077,768.0,4.38,7206.50367641449,7200.039313793182
1631489145.873,769.0,1.47,7206.27561545372,7200.1935868263245
1631496353.158,770.0,0.85,7206.83372759819,7199.953817605972
1631503561.081,771.0,0.86,7207.198828220367,7200.96249294281
1631510767.825,772.0,0.87,7206.23473405838,7200.176220417023
1631517975.108,773.0,0.77,7206.726694822311,7199.132950305939
1631525181.76,774.0,0.66,7206.169318437576,7199.573810577393
1631532389.022,775.0,0.75,7206.66690325737,7199.491533279419
1631539595.765,776.0,0.69,7206.18267083168,7198.890371084213
1631546803.065,777.0,0.77,7206.703486919403,7199.369264602661
1631554010.212,778.0,0.6,7206.582642555237,7200.158366203308
1631561217.904,779.0,0.54,7207.035980463028,7200.730464458466
1631568425.119,780.0,0.54,7206.78461265564,7199.567560434341
1631575631.84,781.0,0.62,7206.20926451683,7197.979510307312
1631582839.065,782.0,0.7,7206.683150291443,7199.907863616943
1631590046.032,783.0,0.61,7206.372816801071,7197.9778463840485
1631597252.835,784.0,0.6,7206.238589763641,7199.062969923019
1631604460.033,785.0,0.78,7206.650412559509,7200.267733812332
1631611666.821,786.0,0.65,7206.185935974121,7198.780384302139
1631618874.018,787.0,0.7,7206.651466846466,7199.079881668091
1631626080.79,788.0,0.59,7206.204676151276,7200.2265248298645
1631633288.131,789.0,0.62,7206.755170583725,7199.18806886673
1631640494.76,790.0,0.62,7206.191333055496,7198.126966953278
1631647702.021,791.0,0.63,7206.65541100502,7199.843583583832
1631654908.774,792.0,0.62,7206.169050693512,7199.83100271225
1631662115.987,793.0,0.53,7206.63680934906,7200.580673217773
1631669322.795,794.0,0.58,7206.18714928627,7199.9858276844025
1631676529.989,795.0,0.58,7206.644492387772,7199.885901927948
1631683736.801,796.0,0.6,7206.199322223663,7199.904224872589
1631690944.164,797.0,0.71,7206.831468343735,7199.272294521332
1631698151.984,798.0,0.72,7207.171183109283,7199.96045422554
1631705358.883,799.0,0.75,7206.270593881607,7200.093405008316
1631712565.804,800.0,0.88,7206.190670490265,7200.1657111644745
1631719772.939,801.0,0.74,7206.587026357651,7199.875365018845
1631726980.113,802.0,0.63,7206.547499418259,7199.748726606369
1631734187.112,803.0,0.68,7206.537939786911,7199.749976634979
1631741394.159,804.0,0.62,7206.602156639099,7200.225327968597
1631748601.999,805.0,0.63,7207.1649169921875,7200.479959726334
1631755809.24,806.0,0.71,7206.698068141937,7200.4003438949585
1631763017.078,807.0,0.61,7207.221673965454,7199.908438444138
1631770224.12,808.0,0.73,7206.535169839859,7199.542040348053
1631777431.233,809.0,0.71,7206.680861234665,7195.541920185089
1631784638.805,810.0,0.82,7207.013493776321,7199.757692098618
1631791846.045,811.0,0.67,7206.687791824341,7199.517293930054
1631799052.754,812.0,1.09,7206.188367843628,7199.9572122097015
1631806260.217,813.0,1.13,7206.914533376694,7200.2349190711975
1631813467.049,814.0,0.92,7206.227745294571,7200.045631408691
1631820674.124,815.0,0.63,7206.564208269119,7199.742075681686
1631827882.231,816.0,0.6,7207.620577335358,7200.241339206696
1631835088.783,817.0,0.62,7205.984382867813,7199.712418079376
1631842297.036,818.0,0.75,7207.614425897598,7200.803399801254
1631849504.833,819.0,0.66,7207.230439901352,7200.223789691925
1631856711.84,820.0,0.66,7206.486433982849,7200.003873348236
1631863918.97,821.0,0.64,7206.622034072876,7199.526252985001
1631871127.886,822.0,0.55,7208.322304487228,7200.723486423492
1631878334.762,823.0,0.92,7206.400751113892,7199.066424131393
1631885542.237,824.0,1.36,7206.899002790451,7200.072603464127
1631892748.99,825.0,1.14,7206.13765335083,7200.046828508377
1631899573.297,826.0,1.12,6823.777732372284,6818.091060161591
1631907574.241,827.0,0.54,324.53164052963257,313.77285981178284
1631912508.318,828.0,1.58,4916.93954372406,4911.01745223999
1631916602.497,829.0,1.45,3810.9137523174286,3803.7232480049133
1631917091.61,830.0,0.4,401.36267852783203,393.69845390319824
1631917345.098,831.0,1.05,235.53353428840637,229.85786485671997
1631922186.31,832.0,1.51,4760.357710361481,4754.575898647308
1631929445.975,833.0,0.67,7206.643984556198,7194.6307284832
1631936653.073,834.0,0.63,7206.506690740585,7199.852009296417
1631943859.965,835.0,0.62,7206.37122797966,7199.4409737586975
1631951067.091,836.0,0.56,7206.492964029312,7193.884767532349
1631958273.856,837.0,0.6,7206.218240976334,7200.012531518936
1631965482.102,838.0,1.29,7207.698105812073,7196.665217399597
1631972688.844,839.0,1.2,7206.235950231552,7200.209881305695
1631979896.167,840.0,1.14,7206.809232711792,7199.96559381485
1631987103.952,841.0,1.01,7207.144841194153,7200.229814291
1631994310.965,842.0,0.8,7206.341744422913,7200.106815576553
1632001518.187,843.0,0.75,7206.5751440525055,7199.589758396149
1632008725.136,844.0,0.63,7206.574784040451,7199.102792739868
1632015931.856,845.0,0.55,7206.242980003357,7199.020963430405
1632023138.882,846.0,0.67,7206.555384635925,7200.041152715683
1632030345.845,847.0,0.69,7206.532738685608,7200.153679847717
1632037553.046,848.0,0.78,7206.670866250992,7200.712800502777
1632044760.134,849.0,0.77,7206.546383142471,7199.788537979126
1632051967.212,850.0,1.14,7206.627672672272,7199.437131404877
1632059174.917,851.0,1.21,7207.06071639061,7200.149265289307
1632066381.998,852.0,1.13,7206.635545969009,7200.11870265007
1632073589.006,853.0,0.95,7206.381850242615,7200.073701381683
1632080796.074,854.0,0.64,7206.487863540649,7198.86736035347
1632088003.781,855.0,0.63,7207.169165849686,7197.362149715424
1632095210.919,856.0,0.65,7206.609731435776,7200.636051416397
1632102418.22,857.0,0.66,7206.617893218994,7193.173860549927
1632109625.014,858.0,0.66,7206.1814975738525,7197.422688961029
1632116832.903,859.0,0.93,7207.351213216782,7200.078619003296
1632124040.086,860.0,0.62,7206.730193138123,7200.220414161682
1632131246.795,861.0,0.62,7206.220865249634,7198.444052457809
1632138453.947,862.0,1.12,7206.615971803665,7199.6429789066315
1632145661.955,863.0,1.27,7207.339421033859,7200.9539103508
1632152869.003,864.0,1.2,7206.398009777069,7200.171622276306
1632160076.023,865.0,0.94,7206.439316987991,7200.306621313095
1632167283.19,866.0,0.46,7206.613925457001,7199.801742076874
1632174491.031,867.0,0.55,7207.207403182983,7199.880036354065
1632181698.062,868.0,0.67,7206.458187818527,7199.691532373428
1632188904.819,869.0,0.63,7206.217554330826,7199.948450803757
1632196111.88,870.0,0.62,7206.540673732758,7199.776704072952
1632203318.951,871.0,0.61,7206.623652458191,7199.9076108932495
1632210526.197,872.0,0.71,7206.587486743927,7200.281137228012
1632217733.999,873.0,0.61,7207.153269529343,7199.4685044288635
1632224941.2,874.0,0.64,7206.606876373291,7196.7992305755615
1632232149.127,875.0,0.52,7207.3006818294525,7200.241638660431
1632239356.164,876.0,0.64,7206.561546564102,7199.656242132187
1632246564.062,877.0,0.66,7207.504925489426,7200.01060128212
1632253727.012,878.0,0.74,7162.338137388229,7154.770107746124
1632762022.317,899.0,0.11,104.47463512420654,79.99990916252136
1632762099.265,900.0,1.02,47.103402614593506,40.000061988830566
1632762258.098,901.0,12.69,136.1283733844757,125.0109293460846
1655185822.879,1000.0,10.67,181.28965640068054,175.51516342163086
1655188972.569,1001.0,0.69,2436.7138962745667,2427.8680012226105
1655210344.718,1002.0,1.81,83.96116185188293,78.32907009124756
1655330821.968,1003.0,0.91,7206.169704198837,7199.62203168869
1655338029.298,1004.0,0.8,7206.823780536652,7200.26154255867
1655345236.864,1005.0,0.74,7207.066164016724,7199.601799249649
1655352444.304,1006.0,0.63,7207.078534126282,7200.985549688339
1655359651.334,1007.0,0.64,7206.570564746857,7200.692870855331
1655366857.876,1008.0,0.75,7206.113524198532,7198.0449023246765
1655374074.721,1009.0,1.26,7216.422591686249,7200.130879640579
1655381283.343,1010.0,1.16,7208.041332960129,7200.981164932251
1655388489.94,1011.0,1.13,7206.17870092392,7199.089317083359
1655395697.19,1012.0,1.11,7206.675011873245,7200.073880910873
1655402904.035,1013.0,1.08,7206.270798206329,7200.162497520447
1655410111.242,1014.0,1.23,7206.749155521393,7200.0894503593445
1655417318.094,1015.0,0.87,7206.294342279434,7200.095529556274
1655424525.13,1016.0,0.78,7206.635317325592,7200.114901304245
1655431732.214,1017.0,0.7,7206.700663805008,7199.954739570618
1655438939.285,1018.0,0.66,7206.548721551895,7199.858074426651
1655446145.886,1019.0,0.79,7206.151262998581,7200.094354867935
1655453352.897,1020.0,0.76,7206.57968044281,7200.097662448883
1655460559.911,1021.0,1.03,7206.655452251434,7200.70530629158
1655467766.922,1022.0,1.07,7206.67801451683,7200.082320451736
1655474974.151,1023.0,0.99,7206.893683195114,7200.246640920639
1655482181.249,1024.0,1.22,7206.704993009567,7200.181327581406
1655489422.233,1027.0,1.09,7206.771821737289,7200.087199687958
1655496628.867,1028.0,1.31,7206.081612825394,7199.290959358215
1655503836.326,1029.0,0.86,7207.06271147728,7201.030663251877
1655511044.25,1030.0,0.75,7207.477138996124,7199.802858829498
1655518251.018,1031.0,0.78,7206.2307505607605,7200.029788970947
1655525458.096,1032.0,0.72,7206.597421884537,7200.648173093796
1655527924.618,1033.0,0.71,2466.053278207779,2460.0137343406677
1655565751.046,1034.0,1.82,7206.611531496048,7200.057721376419
1655572958.334,1035.0,2.9,7206.756623983383,7200.500466108322
1655580165.009,1036.0,2.02,7206.221565961838,7200.217246770859
1655587371.865,1037.0,1.38,7206.341200828552,7200.27160859108
1655594578.925,1038.0,0.88,7206.657923460007,7200.063847064972
1655601786.014,1039.0,0.91,7206.737662792206,7200.120735883713
