time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1721896285.674,240128.0,1.54,7210.300159931183,7199.778068065643
1721903496.997,240129.0,1.8,7210.592010498047,7200.621407747269
1721910708.705,240130.0,1.8,7210.953188896179,7200.129404306412
1721917921.136,240131.0,1.87,7211.817184925079,7199.708300113678
1721925132.684,240132.0,2.15,7210.919320344925,7200.870522022247
1721932344.67,240133.0,1.66,7211.202681541443,7200.824513673782
1721939555.704,240134.0,1.6,7210.497660398483,7200.3963668346405
1721946765.647,240135.0,1.63,7209.4996218681335,7200.232309103012
1721955717.97,240136.0,1.53,8951.83128452301,7199.776426792145
1721962928.869,240137.0,1.56,7210.445078372955,7200.571752548218
1721970139.76,240138.0,1.62,7210.424040317535,7199.936724662781
1721977350.91,240139.0,1.71,7210.835080385208,7201.144695043564
1721984561.938,240140.0,1.67,7210.456966876984,7200.070958852768
1721991772.869,240141.0,2.11,7210.2971568107605,7200.773291110992
1721998983.836,240142.0,1.84,7210.433310747147,7200.145757436752
1722006194.722,240143.0,2.25,7210.326915979385,7200.317809104919
1722007370.478,240144.0,1.71,1175.3751270771027,1163.7621698379517
1722015932.709,240145.0,2.33,7217.126027107239,2573.3486988544464
1722170913.998,240146.0,2.17,7210.469812631607,7200.606722354889
1722178124.948,240147.0,3.14,7210.294183731079,7200.52308511734
1722185386.882,240148.0,3.33,7261.538072109222,7200.399216175079
1722196135.834,240149.0,2.12,8907.416253566742,7200.231882572174
1722203363.434,240150.0,3.71,7227.043450593948,7200.917968988419
1722210573.752,240151.0,4.39,7209.81542634964,7199.954063177109
1722217838.705,240152.0,1.59,7264.623207092285,7200.706454992294
1722225050.083,240153.0,1.69,7210.937839269638,7200.649736166
1722232261.019,240154.0,1.61,7210.461367845535,7200.412119626999
1722239472.009,240155.0,1.63,7210.399034976959,7196.863525867462
1722246734.053,240156.0,1.59,7261.408493280411,7200.473114728928
1722253944.739,240157.0,1.89,7210.157942533493,7200.412465333939
