time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1659790912.027,1112.0,0.33,7207.091758966446,7200.026262521744
1659798119.05,1113.0,0.36,7206.615013599396,7199.758937358856
1659805325.646,1114.0,0.36,7206.199045658112,7199.826981544495
1659812532.774,1115.0,0.35,7206.589700460434,7199.741682767868
1659819739.754,1116.0,0.38,7206.56955742836,7199.901644706726
1659826946.708,1117.0,0.36,7206.520998001099,7199.817584991455
1659834153.816,1118.0,0.38,7206.628911495209,7199.989900827408
1659841360.781,1119.0,0.36,7206.59926199913,7200.139374256134
1659848567.808,1120.0,0.37,7206.610624551773,7200.048159360886
1659855774.773,1121.0,0.4,7206.5891699790955,7200.284814119339
1659862981.718,1122.0,0.46,7206.530638933182,7200.673934459686
1659870189.765,1123.0,0.61,7207.566111803055,7199.176363945007
1659877396.884,1124.0,0.46,7206.695137023926,7199.782822132111
1659884604.063,1125.0,0.38,7206.628088474274,7200.017621278763
1659891810.612,1126.0,0.36,7206.170391321182,7199.818758964539
1659899016.602,1127.0,0.38,7205.669515371323,7194.719202280045
1659906222.998,1128.0,0.56,7206.065121173859,7199.386914014816
1659913429.616,1129.0,0.44,7206.163010597229,7199.885432958603
1659920635.975,1130.0,4.02,7206.042603492737,7200.274183750153
1659927842.883,1131.0,0.4,7206.413013935089,7199.730770587921
1659935047.058,1132.0,0.56,7203.611296415329,7199.647365093231
1659942251.03,1133.0,0.51,7203.595280170441,7195.424618244171
1659949455.006,1134.0,0.49,7203.570441007614,7196.678171634674
1659956658.658,1135.0,0.54,7203.201776266098,7193.810077428818
1659963862.581,1136.0,0.56,7203.647702455521,7198.876110076904
1659971066.577,1137.0,0.43,7203.583968400955,7198.038474321365
1659978271.042,1138.0,0.59,7204.106814861298,7197.761265516281
1659985474.573,1139.0,0.55,7203.140919446945,7192.719957351685
1659992679.024,1140.0,0.49,7204.0906002521515,7197.649451971054
1659999882.838,1141.0,0.81,7203.419410943985,7197.14638376236
1660007088.009,1142.0,1.05,7204.650334596634,7200.173921346664
1660014291.862,1143.0,1.09,7203.442179918289,7198.96964931488
1660021495.607,1144.0,0.88,7203.4206030368805,7198.768539905548
1660028699.686,1145.0,0.59,7203.761677980423,7196.542582035065
1660035903.575,1146.0,0.61,7203.400695800781,7198.85822892189
1660043107.858,1147.0,0.57,7203.927085876465,7199.654815673828
1660057086.029,1149.0,0.34,7206.429963588715,7199.908942699432
1660064292.782,1150.0,0.39,7206.300259590149,7200.1800792217255
1660071499.644,1151.0,0.41,7206.40527009964,7199.589968442917
1660078706.992,1152.0,1.0,7206.998281002045,7200.231732606888
1660085913.679,1153.0,0.49,7206.185065984726,7200.13329577446
1660093121.898,1154.0,0.6,7207.912415981293,7200.674894809723
1660100329.003,1155.0,0.79,7206.777490615845,7200.289746284485
1660107535.705,1156.0,0.5,7206.221110343933,7200.030624866486
1660114742.855,1157.0,0.63,7206.633074760437,7200.422401666641
1660121949.813,1158.0,0.62,7206.576345443726,7200.280385732651
1660129156.872,1159.0,0.83,7206.647055149078,7199.790588617325
1660136363.806,1160.0,0.33,7206.590511083603,7199.8709325790405
1660143571.078,1161.0,0.47,7206.856502771378,7200.086541414261
1660150777.994,1162.0,0.37,7206.524602651596,7195.093458414078
1660157984.642,1163.0,0.57,7206.171550273895,7200.086347103119
1660165191.677,1164.0,0.67,7206.699460983276,7200.379642963409
1660172398.71,1165.0,1.28,7206.7399559021,7200.044554233551
1660179605.857,1166.0,1.81,7206.628422737122,7200.151155233383
1660186813.834,1167.0,1.11,7207.6108729839325,7200.371940135956
1660194020.894,1168.0,0.65,7206.673767566681,7200.040898799896
1660201227.744,1169.0,0.35,7206.5249128341675,7200.147905111313
1660208435.004,1170.0,1.16,7206.783851146698,7200.562472581863
1660215643.024,1171.0,0.62,7207.538486480713,7200.0241792202
1660222850.095,1172.0,0.39,7206.618226289749,7199.547176837921
1660230056.668,1173.0,0.39,7206.182126045227,7199.890497207642
1660237263.1,1174.0,0.39,7206.1226506233215,7199.885823011398
1660244469.663,1175.0,0.38,7206.185308456421,7200.170229911804
1660251675.672,1176.0,0.84,7205.696469306946,7196.306736469269
1660258882.887,1177.0,1.73,7206.630489110947,7200.697117805481
1660266089.959,1178.0,0.6,7206.727403879166,7199.915779590607
1660273297.07,1179.0,0.39,7206.593710184097,7199.959328889847
1660280504.065,1180.0,0.49,7206.591115236282,7199.994063615799
1660287712.84,1181.0,0.73,7208.364340543747,7200.198105573654
1660294919.909,1182.0,0.75,7206.682889699936,7200.860011100769
1660302127.061,1183.0,1.15,7206.833332061768,7200.035511732101
1660307066.137,1184.0,0.48,4938.65606713295,4929.94260430336
1660308740.162,1185.0,0.9,1673.7105116844177,1659.0308272838593
1660310076.31,1186.0,0.1,1335.9555883407593,1319.9999508857727
1660317282.624,1187.0,0.4,7206.090071439743,7199.865261554718
1660321140.097,1188.0,0.4,3857.129127264023,3840.249768972397
1660323775.197,1189.0,4.12,2634.787565469742,2629.2004132270813
1660326867.613,1190.0,1.86,3092.1485612392426,3084.743314743042
1660334074.898,1191.0,1.07,7206.990884304047,7201.133944511414
1660341280.755,1192.0,0.8,7205.531227827072,7199.881853818893
1660348486.002,1193.0,0.65,7204.7387018203735,7194.861563920975
1660355690.033,1194.0,0.49,7203.565345048904,7199.064129114151
1660429923.819,1196.0,1.09,7206.909604310989,7200.503839492798
1660437130.614,1197.0,1.15,7206.39910364151,7199.7092208862305
1660444337.153,1198.0,1.76,7206.1728756427765,7198.911507129669
1660451544.326,1199.0,1.21,7206.829365730286,7199.893616676331
1660458751.205,1200.0,0.32,7206.474848270416,7191.329682826996
1660465958.589,1201.0,0.31,7207.115710020065,7199.690820217133
1660473165.502,1202.0,0.44,7206.52948474884,7199.591306686401
1660480372.478,1203.0,0.36,7206.500401258469,7200.021593093872
1660487579.396,1204.0,0.37,7206.396273612976,7199.785493612289
1660494786.27,1205.0,0.46,7206.546568632126,7200.779638528824
1660501993.385,1206.0,0.66,7206.655661582947,7190.026628494263
1660509200.32,1207.0,0.68,7206.588470458984,7199.708598852158
1660516407.498,1208.0,0.79,7206.76291847229,7200.151584863663
1660523614.591,1209.0,0.93,7206.609126567841,7199.962585926056
1660530822.609,1210.0,0.69,7207.566987276077,7199.989940643311
1660538029.216,1211.0,1.3,7206.229545354843,7199.725428342819
1660545235.987,1212.0,0.96,7206.24409532547,7199.4608681201935
1660552444.939,1213.0,0.72,7208.640419244766,7199.932037830353
1660559652.052,1214.0,1.26,7206.767000198364,7199.9396822452545
1660566859.0,1215.0,0.35,7206.468067884445,7199.254737854004
1660574065.767,1216.0,0.37,7206.466956138611,7199.012027025223
1660581272.136,1217.0,0.38,7206.100310087204,7200.049667596817
1660588478.688,1218.0,0.4,7206.154062986374,7199.52125954628
1660595685.687,1219.0,0.4,7206.56226849556,7199.919743776321
1660602892.196,1220.0,1.36,7206.164763689041,7200.434763908386
1660610099.078,1221.0,2.95,7206.443526268005,7200.03576540947
1660617302.731,1222.0,1.74,7203.160595417023,7200.006799697876
1660624506.694,1223.0,0.68,7203.619140625,7199.608517169952
1660631714.136,1224.0,0.34,7207.09666800499,7199.853361368179
1660638921.096,1225.0,0.4,7206.562206268311,7199.703636407852
1660646129.764,1226.0,0.6,7208.189105987549,7200.046714544296
1660653336.527,1227.0,0.35,7206.216091632843,7192.71941947937
1660660543.572,1228.0,0.38,7206.554160356522,7199.958655357361
1660667750.609,1229.0,0.38,7206.588601589203,7199.892807483673
1660674957.585,1230.0,0.45,7206.562737941742,7199.841000318527
1660682164.294,1231.0,0.59,7206.257378816605,7199.788427352905
1660689371.531,1232.0,1.48,7206.762650966644,7200.059796333313
1660696578.608,1233.0,2.09,7206.574741601944,7200.606190919876
1660703785.33,1234.0,1.33,7206.293075084686,7197.888942956924
1660710992.425,1235.0,0.76,7206.641803741455,7200.007558345795
1660718199.594,1236.0,0.77,7206.819851160049,7200.468433856964
1660725406.283,1237.0,0.54,7206.231743097305,7200.103800773621
1660732613.309,1238.0,0.53,7206.527400016785,7200.043771505356
1660739820.343,1239.0,0.34,7206.56885766983,7198.634981393814
1660747027.364,1240.0,0.49,7206.596636533737,7199.872974157333
1660754235.506,1241.0,0.41,7207.706876516342,7199.728174209595
1660761442.356,1242.0,0.33,7206.586461305618,7200.0257523059845
1660768649.469,1243.0,0.4,7206.695702552795,7200.578749895096
1660775856.4,1244.0,0.95,7206.626999139786,7199.979160070419
1660783063.254,1245.0,2.31,7206.473249435425,7199.143705129623
1660790271.224,1246.0,1.29,7207.4385414123535,7200.562786579132
1660797479.289,1247.0,0.88,7207.750014543533,7200.299820899963
1660804686.201,1248.0,1.12,7206.42668056488,7200.096406459808
1660811893.212,1249.0,0.42,7206.676543235779,7199.889022827148
1660819099.255,1250.0,0.97,7205.727113723755,7199.911241531372
1660826306.508,1251.0,0.36,7206.70762181282,7199.926989555359
1660833513.619,1252.0,0.33,7206.559684276581,7199.925857067108
1660840720.529,1253.0,0.34,7206.502793073654,7193.802774190903
1660847927.641,1254.0,0.35,7206.615210771561,7199.962470531464
1660855134.6,1255.0,0.5,7206.578109502792,7191.274359464645
1660862341.251,1256.0,1.77,7206.225549221039,7200.086206912994
1660869550.661,1257.0,3.78,7208.857814788818,7200.4235463142395
1660876757.333,1258.0,1.2,7206.284636497498,7199.933896780014
1660883964.568,1259.0,0.47,7206.7607209682465,7199.939444065094
1660891171.432,1260.0,0.58,7206.39012503624,7200.138551235199
1660898378.353,1261.0,0.35,7206.567477226257,7199.370418548584
1660905585.513,1262.0,2.2,7206.734972238541,7200.005037784576
1660912792.358,1263.0,0.37,7206.294020652771,7200.009546995163
1660920000.668,1264.0,0.35,7207.888261079788,7198.510886669159
1660927207.824,1265.0,0.56,7206.653309106827,7198.230417728424
1660934416.852,1266.0,0.37,7208.6811945438385,7199.366102933884
1660941623.934,1267.0,0.39,7206.740802288055,7199.860071182251
1660948830.727,1268.0,0.49,7206.291546821594,7200.091829061508
1660956037.659,1269.0,0.63,7206.465101480484,7199.9235191345215
1660963244.811,1270.0,0.55,7206.620491027832,7199.800684928894
1660970454.067,1271.0,0.58,7208.872330665588,7199.912766456604
1660977660.574,1272.0,0.64,7206.13809132576,7197.749315261841
1660984867.043,1273.0,0.63,7206.1071536540985,7199.657457351685
1660992074.057,1274.0,0.89,7206.614526748657,7200.678844213486
1660999281.671,1275.0,0.95,7207.233059644699,7200.386831521988
1661006489.818,1276.0,0.4,7207.624891757965,7199.216007709503
1661013696.793,1277.0,0.39,7206.610028505325,7199.905466794968
1661020903.742,1278.0,0.43,7206.55996465683,7199.597928762436
1661028110.875,1279.0,1.49,7206.688977479935,7200.657156467438
1661035318.073,1280.0,1.14,7206.873251914978,7200.682364702225
1661042525.043,1281.0,1.32,7206.600008487701,7199.9719932079315
1661049731.73,1282.0,2.33,7206.297515630722,7200.584095001221
1661056938.594,1283.0,1.15,7206.384476423264,7200.428716421127
1661064145.706,1284.0,0.86,7206.759034156799,7200.040027618408
1661071352.768,1285.0,0.63,7206.585405349731,7199.988995552063
1661078560.018,1286.0,0.76,7206.836363077164,7200.969578266144
1661085766.913,1287.0,0.35,7206.48473238945,7199.800746440887
1661092973.778,1288.0,0.36,7206.594702243805,7199.955696344376
1661100180.688,1289.0,0.41,7206.5064516067505,7199.793700218201
1661107389.82,1290.0,0.41,7208.634225845337,7198.816290140152
1661114599.581,1291.0,0.33,7209.401464939117,7192.638988733292
1661121806.366,1292.0,1.14,7206.52028465271,7196.173451423645
1661129013.333,1293.0,4.06,7206.490771770477,7199.919959783554
1661136220.657,1294.0,0.8,7206.769650220871,7200.712591171265
1661143427.381,1295.0,0.48,7206.274353027344,7199.899657964706
1661150634.623,1296.0,0.55,7206.784200668335,7198.86233997345
1661157842.396,1297.0,0.46,7207.310050487518,7199.406046867371
1661165049.476,1298.0,1.45,7206.638198852539,7200.008892059326
1661172256.596,1299.0,0.52,7206.7412803173065,7199.834744691849
1661179463.562,1300.0,0.49,7206.472309350967,7200.393953800201
1661186670.729,1301.0,0.34,7206.63375377655,7195.290255784988
1661193877.661,1302.0,0.34,7206.573149204254,7199.691347837448
1661201084.325,1303.0,0.71,7206.253445863724,7197.159463167191
