time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1657373079.916,88.0,0.76,7206.827548742294,7200.2750906944275
1657380286.628,89.0,0.4,7206.364228010178,7200.126343727112
1657387494.065,90.0,0.48,7206.964433670044,7194.575519561768
1657394700.649,91.0,0.42,7206.105126619339,7199.498373270035
1657401908.098,92.0,0.52,7207.0785920619965,7194.544481515884
1657409114.721,93.0,0.47,7206.213260889053,7198.094356060028
1657416321.993,94.0,0.51,7206.681702613831,7199.336123943329
1657423528.805,95.0,0.47,7206.317514181137,7191.370633602142
1657430735.977,96.0,0.47,7206.706527471542,7200.076062917709
1657437943.948,97.0,0.47,7207.387738227844,7199.898088216782
1657452358.724,99.0,0.48,7207.138866186142,7200.635883808136
1657459565.62,100.0,0.47,7206.3235476017,7199.772043228149
1657473981.092,102.0,0.48,7207.804584503174,7197.483122587204
1657481187.786,103.0,0.48,7206.2291893959045,7200.032568216324
1657488395.01,104.0,0.47,7206.756830692291,7200.107939481735
1657495601.941,105.0,0.49,7206.386720657349,7200.138728141785
1657502808.839,106.0,0.7,7206.231361865997,7193.580470085144
1657510015.966,107.0,0.43,7206.695124387741,7200.094994068146
1657517222.671,108.0,0.45,7206.119973659515,7196.638393640518
1657524429.733,109.0,0.48,7206.726929426193,7199.887366771698
1657531637.098,110.0,0.73,7206.849225997925,7198.637684106827
1657538843.882,111.0,0.47,7206.343678236008,7199.589448690414
1657546050.899,112.0,0.48,7206.670464515686,7199.955376625061
1657553257.761,113.0,0.75,7206.519975185394,7200.086487531662
1657560464.991,114.0,0.51,7206.736623287201,7190.927096366882
1657567671.701,115.0,0.5,7206.219167709351,7199.804762363434
1657574879.005,116.0,0.78,7206.732932567596,7199.44819521904
1657582085.764,117.0,0.51,7206.2071895599365,7199.913530349731
1657589292.938,118.0,0.48,7206.645887136459,7199.727041721344
1657596499.91,119.0,0.48,7206.698559522629,7199.938487291336
1657603706.946,120.0,0.44,7206.703375339508,7198.44145488739
1657610913.855,121.0,0.44,7206.297642469406,7200.027106523514
1657618120.961,122.0,0.44,7206.708867549896,7197.3519377708435
1657625327.744,123.0,0.58,7206.203948259354,7199.875276327133
1657632534.716,124.0,0.46,7206.435151815414,7200.066557407379
1657639742.001,125.0,1.06,7206.768013238907,7190.124777317047
1657646948.653,126.0,0.56,7206.094685077667,7198.820611953735
1657654156.877,127.0,0.53,7207.768609046936,7199.972969532013
1657661363.687,128.0,0.98,7206.406321763992,7200.316943407059
1657668570.86,129.0,3.82,7206.896092414856,7199.398724794388
1657675777.707,130.0,0.48,7206.455623626709,7199.211766004562
1657682985.006,131.0,0.45,7206.7519319057465,7200.44535446167
1657690191.705,132.0,0.43,7206.1946403980255,7199.747428417206
1657697398.855,133.0,0.46,7206.555048465729,7198.280217409134
1657704605.941,134.0,0.46,7206.66407418251,7200.068784952164
1657711812.658,135.0,0.45,7206.447612285614,7200.042751789093
1657719020.07,136.0,0.54,7207.099239826202,7195.635298252106
1657726226.667,137.0,0.49,7206.170255899429,7200.115095376968
1657733434.045,138.0,0.49,7207.0076467990875,7200.113307476044
1657740641.067,139.0,0.45,7206.600373506546,7199.4122586250305
1657747847.868,140.0,0.46,7206.372651576996,7199.9915862083435
1657755054.928,141.0,0.45,7206.653084039688,7195.65043258667
1657762261.897,142.0,0.46,7206.640364646912,7200.016638040543
1657769468.913,143.0,0.48,7206.697809457779,7200.247866630554
1657776676.096,144.0,0.44,7206.8380246162415,7200.893947601318
1657783882.818,145.0,0.47,7206.311494588852,7200.081738471985
1657791089.84,146.0,0.44,7206.623249530792,7199.757090806961
1657798296.92,147.0,0.5,7206.6644196510315,7199.571338891983
1657805503.989,148.0,0.43,7206.748307466507,7199.853892326355
1657809668.948,149.0,0.43,4164.451910018921,4157.4762172698975
1657832221.646,150.0,0.53,7206.4328236579895,7199.740403175354
1657839428.849,151.0,0.46,7206.759235858917,7199.906202077866
1657846636.064,152.0,0.45,7206.775257349014,7199.5570430755615
1657853842.908,153.0,0.42,7206.433721542358,7200.3656141757965
1657861050.078,154.0,0.43,7206.805221319199,7200.732712984085
1657868258.092,155.0,0.43,7207.551771879196,7198.081413507462
1657875464.627,156.0,0.45,7206.074944019318,7199.523132324219
1657882670.614,157.0,0.59,7205.6251657009125,7199.674119949341
1657889877.685,158.0,0.46,7206.663516998291,7190.026072978973
1657897084.038,159.0,0.46,7206.074373006821,7200.1484797000885
1657904290.666,160.0,0.46,7206.148509979248,7199.8881459236145
1657911496.637,161.0,0.46,7205.652464866638,7199.655594110489
1657918703.826,162.0,0.45,7206.771711111069,7200.922262907028
1657925910.912,163.0,0.45,7206.645788669586,7199.634593009949
1657933117.866,164.0,0.43,7206.649995326996,7199.235976457596
1657940324.932,165.0,0.44,7206.660605669022,7199.916682720184
1657947531.995,166.0,0.42,7206.777044773102,7199.994997024536
1657954738.716,167.0,0.43,7206.172852277756,7198.685982942581
1657961946.039,168.0,0.43,7206.771221399307,7199.090204954147
1657969152.658,169.0,0.44,7206.13178062439,7199.913032531738
1657976359.747,170.0,0.43,7206.767795801163,7200.279408931732
1657983567.023,171.0,0.48,7206.745542049408,7200.488621711731
1657990773.663,172.0,0.49,7206.117274284363,7200.426842689514
1657997980.924,173.0,0.74,7206.9366979599,7200.9790580272675
1658005187.958,174.0,0.49,7206.683365345001,7199.722210407257
1658012394.712,175.0,0.45,7206.1900107860565,7199.635885953903
1658019601.959,176.0,0.46,7206.728350162506,7199.36790394783
1658026808.832,177.0,0.43,7206.30416226387,7199.978741884232
1658034016.918,178.0,0.47,7207.6654686927795,7197.033398151398
1658041224.058,179.0,0.46,7206.794053316116,7200.179636716843
1658048430.742,180.0,0.47,7206.197377920151,7200.109322071075
1658055638.001,181.0,0.5,7206.736015319824,7200.133156299591
1658062844.632,182.0,0.51,7206.087256908417,7199.455456018448
1658070051.809,183.0,0.45,7206.761504650116,7200.161361217499
1658077258.668,184.0,0.44,7206.4315638542175,7199.110868692398
1658084465.773,185.0,0.47,7206.759323596954,7200.05778670311
1658091672.964,186.0,0.45,7206.662318944931,7199.9526534080505
1658098879.752,187.0,0.45,7206.188537120819,7199.526476621628
1658106087.769,188.0,0.44,7207.472592115402,7200.553619384766
1658113294.977,189.0,0.44,7206.693675994873,7190.336731672287
1658120501.615,190.0,0.47,7206.145223379135,7199.911416769028
1658127708.72,191.0,0.47,7206.677403211594,7193.626108884811
1658134915.613,192.0,0.48,7206.343000173569,7200.305176973343
1658137776.982,193.0,0.42,2860.9759945869446,2843.3993349075317
1658164267.943,194.0,0.57,7206.496964931488,7200.066224575043
1658171474.898,195.0,0.53,7206.697888851166,7200.420475482941
1658178681.946,196.0,0.45,7206.735715389252,7197.93177318573
1658185888.841,197.0,0.46,7206.362761974335,7200.411604166031
1658193095.97,198.0,0.49,7206.667619228363,7196.637315034866
1658200302.798,199.0,0.62,7206.28416633606,7200.119144201279
1658207509.981,200.0,0.43,7206.687310695648,7195.65146112442
1658214716.701,201.0,0.46,7206.144434213638,7200.126081228256
1658216153.335,202.0,0.47,1436.048638343811,1429.4419269561768
1658223359.774,203.0,0.43,7206.184081315994,7199.758020162582
1658230567.022,204.0,0.44,7206.7140872478485,7200.113799095154
1658237773.758,205.0,0.49,7206.269308567047,7200.029084444046
1658244980.849,206.0,0.48,7206.492820978165,7200.353580951691
1658252187.61,207.0,0.47,7206.312722682953,7198.643400192261
1658259394.641,208.0,0.48,7206.61288690567,7199.623813152313
1658266601.82,209.0,0.52,7206.832465171814,7200.409810304642
1658273808.602,210.0,0.45,7206.320792913437,7200.200142621994
1658281014.703,211.0,0.47,7205.720779180527,7199.048429012299
1658288222.055,212.0,0.46,7206.775303840637,7199.8687608242035
1658295428.67,213.0,0.44,7206.187426805496,7199.961515665054
1658300045.642,214.0,0.43,4616.632509231567,4610.098337173462
1658307252.07,215.0,0.43,7206.187206745148,7199.39759516716
1658314461.744,216.0,0.47,7209.132746219635,7200.868390321732
1658319733.424,217.0,0.47,5271.210464715958,5264.491058111191
1658326939.834,218.0,0.5,7206.192910671234,7199.846400976181
1658334146.958,219.0,0.5,7206.73526263237,7199.804800748825
1658341354.804,220.0,0.49,7207.217685461044,7199.726737737656
1658348561.981,221.0,0.49,7206.703050374985,7199.509990930557
1658355768.882,222.0,0.47,7206.393288373947,7200.073746919632
1658362975.956,223.0,0.6,7206.718412399292,7200.062115192413
1658370182.668,224.0,0.46,7206.1437292099,7200.305723428726
1658377389.702,225.0,0.45,7206.685471773148,7199.869740724564
1658384596.729,226.0,0.43,7206.429507493973,7199.917866706848
1658387506.722,227.0,0.62,2909.461169719696,2903.186850309372
1658394713.842,228.0,0.44,7206.862685918808,7190.708424568176
1658401920.85,229.0,0.44,7206.546617984772,7200.082149028778
1658409128.027,230.0,0.48,7206.8044221401215,7200.055646419525
1658416334.655,231.0,0.55,7206.161560297012,7199.969991445541
1658423541.706,232.0,0.5,7206.719555139542,7194.517415523529
1658430750.097,233.0,0.5,7207.729648351669,7199.854606628418
1658445164.915,235.0,0.47,7207.638624429703,7199.703366994858
1658452372.006,236.0,0.51,7206.761448144913,7199.953782081604
1658459579.005,237.0,0.48,7206.415098190308,7199.891004323959
1658466786.084,238.0,0.46,7206.587089300156,7199.985616445541
1658473992.642,239.0,0.46,7206.154855489731,7199.8806092739105
1658476506.044,240.0,0.53,2513.0046277046204,2505.993818998337
1658483712.629,241.0,0.46,7206.261390447617,7197.433396816254
1658490919.982,242.0,0.48,7206.9482617378235,7199.445410728455
1658498126.979,243.0,0.5,7206.4731612205505,7199.274296045303
1658505333.929,244.0,0.55,7206.424376010895,7200.2103662490845
1658512541.085,245.0,0.53,7206.8273413181305,7200.739760160446
1658519745.948,246.0,0.54,7204.3284685611725,7195.412043571472
1658526949.884,247.0,0.53,7203.673178911209,7198.535669803619
1658534157.037,248.0,0.47,7206.8214819431305,7199.727521896362
1658541363.641,249.0,0.51,7206.121454000473,7199.9665377140045
1658548570.983,250.0,0.46,7206.948035478592,7200.002619028091
1658555777.77,251.0,0.47,7206.239588022232,7198.913527011871
1658562984.952,252.0,0.51,7206.680439710617,7200.426241874695
1658570192.668,253.0,0.47,7207.150822639465,7199.601217031479
1658577400.051,254.0,0.47,7207.055845737457,7199.994059801102
1658584606.653,255.0,0.51,7206.155412197113,7200.030974626541
1658591813.621,256.0,0.52,7206.626321315765,7200.245630979538
1658599019.692,257.0,0.5,7205.713879823685,7199.358958721161
1658606226.812,258.0,0.47,7206.853184700012,7199.057487487793
1658613434.06,259.0,0.56,7206.810786485672,7200.270919799805
1658620640.916,260.0,0.5,7206.422281265259,7200.450831651688
1658627847.789,261.0,0.51,7206.538353204727,7199.949647188187
1658635054.968,262.0,0.47,7206.752554893494,7200.746490716934
1658642261.643,263.0,0.48,7206.146852016449,7194.8914568424225
1658649468.738,264.0,0.62,7206.735632181168,7199.9455897808075
1658656675.989,265.0,0.52,7206.681501626968,7199.98751449585
1658663882.641,266.0,0.52,7206.154630899429,7199.863434791565
1658671089.698,267.0,0.5,7206.738808631897,7199.887290477753
1658678297.767,268.0,0.51,7207.810470581055,7200.12758564949
1658685504.989,269.0,0.51,7206.730915546417,7196.900492668152
1658692711.88,270.0,0.49,7206.399831056595,7198.311421871185
1658699918.887,271.0,0.48,7206.674870967865,7199.919739961624
1658707126.057,272.0,0.48,7206.84002327919,7200.013690710068
1658721590.007,275.0,0.17,7204.461929321289,7190.813768625259
1658728797.063,276.0,0.48,7206.6027727127075,7200.204229593277
1658735193.464,277.0,0.5,6396.0032687187195,6389.793996810913
1658742400.658,278.0,0.54,7206.9432284832,7199.416072368622
1658749607.753,279.0,0.54,7206.797931909561,7200.711851119995
1658780256.775,283.0,0.57,7206.6281044483185,7200.309329986572
1658787463.728,284.0,0.48,7206.5159521102905,7199.936205863953
1658794670.866,285.0,0.49,7206.641309022903,7190.0213322639465
1658801877.874,286.0,0.49,7206.662908792496,7199.907199382782
1658809084.84,287.0,0.49,7206.63193154335,7199.570132732391
1658816291.853,288.0,0.49,7206.638877630234,7196.81493806839
1658823498.856,289.0,0.53,7206.641364097595,7199.984956026077
1658830705.752,290.0,0.54,7206.533093929291,7200.007501840591
1658837912.831,291.0,0.56,7206.616261005402,7199.626423120499
1658845119.912,292.0,0.54,7206.6972489356995,7199.8658182621
1658852326.848,293.0,0.57,7206.633725166321,7200.23059129715
1658859534.727,294.0,0.54,7207.463942527771,7199.793190956116
1658866741.816,295.0,0.52,7206.605538845062,7199.89230632782
1658873948.883,296.0,0.51,7206.6700303554535,7199.649240255356
1658881155.799,297.0,0.5,7206.590093135834,7194.957910060883
1658888363.926,298.0,0.5,7207.686458826065,7199.811040878296
1658895572.077,299.0,0.52,7207.614382743835,7200.043331623077
1658902778.617,300.0,0.52,7206.151621341705,7199.719439268112
1658909984.609,301.0,0.53,7205.643855333328,7199.693940877914
1658917191.655,302.0,0.54,7206.681837558746,7199.660409212112
1658924397.985,303.0,0.55,7206.0219032764435,7200.188309669495
1658931605.024,304.0,0.53,7206.559190034866,7199.8633415699005
1658931958.972,305.0,0.53,353.5046215057373,346.64314246177673
1659466389.778,306.0,0.58,7206.412143945694,7200.084556102753
1659473597.806,307.0,0.55,7207.538892745972,7200.650494098663
1659480804.816,308.0,0.47,7206.613734722137,7198.446190357208
1659488011.802,309.0,0.47,7206.591285705566,7199.959775209427
1659495218.773,310.0,0.54,7206.570472240448,7200.035755157471
1659502425.768,311.0,0.49,7206.596078634262,7200.081957817078
1659509632.762,312.0,0.5,7206.555421590805,7199.5553822517395
1659516839.901,313.0,0.5,7206.68976521492,7199.279843330383
1659524046.733,314.0,0.5,7206.519464015961,7200.3659324646
1659531253.965,315.0,0.59,7206.747586488724,7195.22286772728
1659538462.059,316.0,0.56,7207.526064634323,7199.985670804977
1659545668.843,317.0,0.57,7206.374297618866,7199.947727441788
1659552875.763,318.0,0.55,7206.55154466629,7192.546268224716
1659560082.742,319.0,0.49,7206.500607967377,7200.5560529232025
1659567289.77,320.0,0.48,7206.557250261307,7199.987213373184
1659574496.77,321.0,0.48,7206.5563814640045,7199.953561544418
1659581703.788,322.0,0.51,7206.579145669937,7200.015648365021
1659588910.697,323.0,0.51,7206.48245382309,7199.599596977234
1659596118.036,324.0,0.47,7207.072381019592,7200.991614818573
1659603324.961,325.0,0.47,7206.5016894340515,7198.980622053146
1659610532.966,326.0,0.6,7207.474793672562,7199.981328010559
1659617739.651,327.0,0.57,7206.147793769836,7199.905735254288
1659624946.613,328.0,0.55,7206.654559135437,7199.989754199982
1659632153.607,329.0,0.55,7206.643473625183,7200.870516061783
1659639360.604,330.0,0.61,7206.642077207565,7194.433815479279
1659646568.04,331.0,0.54,7207.076812744141,7199.859255313873
1659653774.947,332.0,0.46,7206.483902215958,7199.981199264526
1659660982.017,333.0,0.5,7206.5534245967865,7198.682001113892
1659668190.922,334.0,0.52,7208.422522306442,7200.10568022728
1659675397.984,335.0,0.53,7206.768524646759,7199.671258449554
1659682605.013,336.0,0.5,7206.544926643372,7197.956634283066
1659689814.022,337.0,0.49,7208.516429901123,7200.744757413864
1659697021.082,338.0,0.59,7206.617302417755,7199.996032953262
1659704228.038,339.0,0.53,7206.575541734695,7199.63406920433
1659711435.07,340.0,0.55,7206.606312274933,7199.394963026047
1659718642.016,341.0,0.54,7206.550982713699,7199.906778097153
1659725849.894,342.0,0.52,7207.430947303772,7199.840037107468
1659733056.907,343.0,0.52,7206.683173894882,7200.073974370956
1659740264.727,344.0,0.53,7207.518065929413,7200.072172641754
1659747472.884,345.0,0.51,7207.672726631165,7199.616054058075
1659754679.857,346.0,0.49,7206.646660089493,7199.383941888809
1659761886.89,347.0,0.48,7206.68310379982,7200.112822294235
1659769093.672,348.0,0.46,7206.464331865311,7193.369613170624
1659776300.718,349.0,0.52,7206.743730545044,7199.959838151932
1659783508.907,350.0,0.51,7207.690144777298,7200.678935289383
1659786564.638,351.0,0.56,3055.423633813858,3047.172019004822
1659786773.392,352.0,0.43,184.84984731674194,175.70005416870117
1659786970.794,353.0,21.24,197.2253279685974,180.2890660762787
1659787192.288,354.0,9.35,221.3069396018982,215.11671090126038
1659787313.814,355.0,9.91,121.36016058921814,114.5779128074646
1659787613.813,356.0,9.4,299.80436992645264,294.0572021007538
1659787914.138,357.0,0.38,300.1435387134552,288.99140214920044
1659788214.52,358.0,0.18,300.1729197502136,284.3720736503601
1659788635.038,359.0,0.36,300.125195980072,289.68283319473267
1659788935.416,360.0,0.18,300.1695930957794,279.9999301433563
1659789356.07,361.0,0.37,300.16326379776,291.8278901576996
1659789656.388,362.0,0.22,300.1098175048828,286.8148353099823
1659790077.031,363.0,0.34,300.2325849533081,287.72446942329407
1659790377.307,364.0,0.18,300.0522723197937,288.6647460460663
1659790797.861,365.0,0.38,300.14254212379456,286.00643134117126
1659791098.196,366.0,0.21,300.1357526779175,280.0001173019409
1659791518.776,367.0,0.24,300.18899035453796,287.5125570297241
1659791819.343,368.0,0.51,300.3940589427948,294.849404335022
1659792240.175,369.0,5.96,300.4106833934784,294.7976243495941
1659792540.417,370.0,0.32,300.07290029525757,290.33794116973877
1659792972.414,371.0,20.6,311.5851318836212,291.59318804740906
1659793272.763,372.0,0.76,300.11325788497925,293.3450057506561
1659793704.749,373.0,21.3,311.59409856796265,294.9291241168976
1659794005.011,374.0,0.35,300.07858872413635,291.79225277900696
1659794436.95,375.0,21.68,311.4975497722626,294.85638451576233
1659794737.332,376.0,19.23,300.17349457740784,294.65809655189514
1659795169.808,377.0,20.47,312.04514741897583,294.986022233963
1659795481.624,378.0,5.23,311.6228427886963,294.88188886642456
1659795902.188,379.0,0.34,300.1585478782654,288.9974720478058
1659796202.54,380.0,0.76,300.1407313346863,289.8911089897156
1659796634.621,381.0,21.15,311.6615445613861,294.9243357181549
1659796934.897,382.0,0.92,300.0899758338928,294.39491510391235
1659797367.016,383.0,21.49,311.68885588645935,294.88023471832275
1659797667.27,384.0,0.65,300.0791735649109,289.9297273159027
1659798099.318,385.0,21.54,311.6189167499542,294.8769676685333
1659798399.648,386.0,14.7,300.11990547180176,293.75148820877075
1659798832.677,387.0,21.74,312.60781240463257,294.87387704849243
1659799135.33,388.0,5.81,302.4519245624542,293.17733001708984
1659799555.911,389.0,0.27,300.18140506744385,282.5533666610718
1659799856.176,390.0,1.6,300.075984954834,293.9259240627289
1659800288.898,391.0,20.81,312.28213024139404,294.8686158657074
1659800589.162,392.0,14.54,300.08049631118774,294.4273681640625
1659801021.347,393.0,21.55,311.7299630641937,294.7828326225281
1659801333.546,394.0,2.98,312.0244641304016,294.79590129852295
1659801765.778,395.0,20.46,311.7960150241852,294.9522135257721
1659802066.358,396.0,11.47,300.36391615867615,294.7852072715759
1659802498.741,397.0,20.76,311.95731496810913,294.99222707748413
1659802802.683,398.0,11.75,303.7517650127411,294.8178470134735
1659803236.106,399.0,19.81,313.0196011066437,294.67960953712463
1659803536.519,400.0,11.82,300.2028954029083,294.6601037979126
1659803968.846,401.0,20.58,311.9247057437897,294.6380887031555
1659804280.855,402.0,8.87,311.8259744644165,294.83099484443665
1659804713.022,403.0,20.49,311.7068634033203,294.8818929195404
1659805013.408,404.0,9.78,300.20452547073364,294.6401379108429
1659805445.465,405.0,20.87,311.6443033218384,294.7497498989105
1659805746.036,406.0,4.42,300.38242292404175,294.7065222263336
1659806166.644,407.0,0.44,300.18982553482056,286.1118245124817
1659806472.203,408.0,9.35,305.3893177509308,294.7697277069092
1659806892.794,409.0,0.2,300.1656596660614,284.95515966415405
1659807193.096,410.0,3.83,300.10670828819275,293.1798892021179
1659814620.861,411.0,0.45,7203.701046943665,7198.617583990097
1659821824.877,412.0,0.42,7203.61239528656,7192.122777700424
1659829028.742,413.0,0.41,7203.515568733215,7191.226760387421
1659836232.832,414.0,0.38,7203.5928547382355,7196.030477523804
1659843436.912,415.0,0.38,7203.675011634827,7196.693089723587
1659850640.925,416.0,0.36,7203.682102918625,7198.7495720386505
1659857844.842,417.0,0.36,7203.603434801102,7199.515741586685
1659865051.669,418.0,0.46,7206.417949676514,7197.99542093277
1659872258.813,419.0,0.54,7206.839342832565,7200.078055858612
1659879465.837,420.0,0.64,7206.618287324905,7200.104123353958
1659886672.712,421.0,0.54,7206.4815266132355,7199.985569238663
1659893879.769,422.0,0.55,7206.516960144043,7198.6729464530945
1659901086.78,423.0,0.57,7206.560936927795,7200.02366065979
1659908293.768,424.0,0.54,7206.541587114334,7200.253386497498
1659915500.888,425.0,2.16,7206.664395570755,7200.202850580215
1659922707.76,426.0,0.91,7206.496750831604,7200.1587591171265
1659929911.903,427.0,1.01,7203.649223327637,7199.306734800339
1659937115.817,428.0,0.99,7203.595592260361,7199.245384931564
1659944322.954,429.0,0.48,7206.731336355209,7200.349082946777
1659951530.042,430.0,0.5,7206.57298707962,7199.742660999298
1659965993.622,433.0,0.61,7206.115470647812,7199.829207897186
1659973200.764,434.0,0.58,7206.803138017654,7200.036015033722
1659980407.813,435.0,0.58,7206.606565952301,7200.048319578171
1659987615.642,436.0,0.47,7207.435642242432,7189.591879606247
1659994821.964,437.0,0.46,7206.00957775116,7199.261936426163
1660002028.866,438.0,0.47,7206.400556564331,7199.626403331757
1660009235.658,439.0,0.49,7206.4463946819305,7199.4745008945465
1660016442.909,440.0,0.45,7206.953026771545,7198.653355121613
1660023649.624,441.0,0.47,7206.415542602539,7199.700146913528
1660030856.903,442.0,0.54,7206.939823627472,7199.022951602936
1660038064.071,443.0,0.55,7206.856547355652,7199.627566576004
1660045270.839,444.0,0.55,7206.373744249344,7200.020523309708
1660052477.762,445.0,0.59,7206.553331613541,7199.601505994797
1660059684.913,446.0,0.6,7206.695890665054,7199.550223350525
1660066892.066,447.0,0.58,7206.813316106796,7199.041918992996
1660074098.864,448.0,0.55,7206.3921501636505,7200.001857042313
1660081305.769,449.0,0.45,7206.535352230072,7198.147961139679
1660088512.844,450.0,0.45,7206.625457286835,7199.893873929977
1660095719.825,451.0,0.49,7206.61570930481,7200.839902877808
1660102926.901,452.0,0.5,7206.686350107193,7199.8724999427795
1660110133.975,453.0,0.52,7206.76295542717,7200.505924940109
1660117341.045,454.0,0.52,7206.5825872421265,7199.477594614029
1660124547.75,455.0,0.53,7206.284206628799,7200.132342338562
1660131754.858,456.0,0.55,7206.642635822296,7199.983744382858
1660138961.845,457.0,0.59,7206.611913442612,7200.255313396454
1660146168.634,458.0,0.52,7206.4187297821045,7199.525658130646
1660153375.659,459.0,0.56,7206.707836866379,7200.021107196808
