time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1656426306.583,1032.0,0.39,7206.920992136002,7196.529066324234
1656431076.266,1033.0,0.41,4769.127683401108,4762.45211148262
1656444092.16,1034.0,0.0,4089.305119752884,4078.3740649223328
1656451518.368,1035.0,0.0,7205.688462018967,7196.490854263306
1656458725.445,1036.0,0.0,7206.5849609375,7195.848721265793
1656465932.367,1037.0,0.0,7206.471627473831,7189.9063601493835
1656473139.309,1038.0,0.0,7206.449280023575,7195.614202260971
1656480346.423,1039.0,0.0,7206.516387939453,7195.168222665787
1656487553.493,1040.0,0.0,7206.564487218857,7186.125011920929
1656494760.311,1041.0,0.0,7206.456398010254,7186.218716144562
1656501966.276,1042.0,0.0,7205.676914691925,7196.215994119644
1656509172.382,1043.0,0.0,7205.748381853104,7199.446558713913
1656516379.119,1044.0,0.0,7206.204703807831,7199.578372001648
1656523586.567,1045.0,0.0,7206.9200830459595,7196.369348526001
1656530793.317,1046.0,0.0,7206.158180236816,7195.592981338501
1656538000.586,1047.0,0.0,7206.656307458878,7198.13579249382
1656545207.488,1048.0,0.0,7206.293133735657,7197.168349981308
1656552414.187,1049.0,0.0,7206.274146318436,7189.194330692291
1656559622.274,1050.0,0.0,7207.550121307373,7186.624888420105
1656566829.276,1051.0,0.0,7206.565313816071,7195.442115545273
1656574035.251,1052.0,0.0,7205.592290401459,7195.077795505524
1656581242.098,1053.0,0.0,7206.430678844452,7190.2832679748535
1656588448.485,1054.0,0.0,7205.790406942368,7195.412584543228
1656595655.42,1055.0,0.0,7206.503605365753,7200.346298933029
1656602862.259,1056.0,0.0,7206.343913316727,7199.302827358246
1656610070.21,1057.0,0.0,7205.953982114792,7197.213328361511
1656617277.313,1058.0,0.0,7206.594080448151,7198.745981454849
1656624484.158,1059.0,0.0,7206.518157958984,7197.577768564224
1656631690.294,1060.0,0.0,7205.649105548859,7196.964255809784
1656638897.483,1061.0,0.0,7206.572824478149,7186.640245676041
1656646104.523,1062.0,0.0,7206.607216596603,7186.187469482422
1656653311.48,1063.0,0.0,7206.582623720169,7189.043617010117
1656660519.571,1064.0,0.0,7207.60503745079,7197.2587831020355
1656667726.255,1065.0,0.0,7206.079128265381,7187.827346801758
1656674933.325,1066.0,0.0,7206.676149129868,7198.485572338104
1656682140.283,1067.0,0.0,7206.375326395035,7197.201643228531
1656689347.474,1068.0,0.0,7206.54692864418,7199.680482387543
1656696554.2,1069.0,0.0,7206.208713293076,7200.057215452194
1656703760.475,1070.0,0.0,7205.85110616684,7196.3592965602875
1656710967.127,1071.0,0.0,7206.176073789597,7199.283977031708
1656718175.228,1072.0,0.0,7207.577049970627,7187.813112020493
1656725381.213,1073.0,0.0,7205.54939866066,7194.627043962479
1656732588.392,1074.0,0.0,7206.623940944672,7186.281971693039
1656739795.468,1075.0,0.0,7206.602149486542,7193.279525756836
1656747002.132,1076.0,0.0,7206.250041246414,7196.60928106308
1656754208.157,1077.0,0.0,7205.537306547165,7191.5564868450165
1656761414.325,1078.0,0.0,7205.701748847961,7196.092594385147
1656768621.48,1079.0,0.0,7206.5679750442505,7198.6464257240295
1656775828.517,1080.0,0.0,7206.55969452858,7200.708935022354
1656783035.237,1081.0,0.0,7206.360355138779,7196.053506374359
1656790243.588,1082.0,0.0,7207.851794958115,7199.809970617294
1656797450.111,1083.0,0.0,7205.912953138351,7198.252469062805
1656804657.489,1084.0,0.0,7206.818440198898,7197.016910791397
1656811864.132,1085.0,0.0,7206.231330156326,7185.624965906143
1656819071.542,1086.0,0.0,7206.881069898605,7195.146008491516
1656826278.096,1087.0,0.0,7206.204808473587,7196.015149831772
1656833486.488,1088.0,0.0,7207.817690372467,7197.497348546982
1656840693.535,1089.0,0.0,7206.568089962006,7186.31245303154
1656847900.121,1090.0,0.0,7206.2245881557465,7197.478460073471
1656855107.556,1091.0,0.0,7206.879372835159,7198.485289335251
1656862314.129,1092.0,0.0,7205.946455955505,7199.016304254532
1656869520.531,1093.0,0.0,7205.8212077617645,7198.120769739151
1656876727.15,1094.0,0.0,7206.279688835144,7199.40221786499
1656883934.129,1095.0,0.0,7206.45196056366,7194.656653165817
1656898349.484,1097.0,0.0,7206.491590023041,7187.656934738159
1656905556.535,1098.0,0.0,7206.592453241348,7196.031881093979
1656912763.456,1099.0,0.0,7206.591888666153,7185.656927585602
1656919970.468,1100.0,0.0,7206.5821533203125,7198.791551113129
1656927177.286,1101.0,0.0,7206.36124587059,7194.614790439606
1656934384.522,1102.0,0.0,7206.5733280181885,7197.531564950943
1656937910.431,1103.0,0.0,3525.558571100235,3519.503310441971
1656946150.097,1104.0,0.54,7206.350394248962,7199.534283399582
1656953358.521,1105.0,0.51,7206.630783081055,7200.7103979587555
1656960565.334,1106.0,0.61,7206.454857587814,7195.278622150421
1656967772.367,1107.0,0.61,7206.454152584076,7196.050923585892
1656974979.346,1108.0,0.3,7206.363238096237,7195.839713573456
1656982186.478,1109.0,0.23,7206.5727751255035,7186.562561988831
1656989393.294,1110.0,0.23,7206.330809831619,7186.250001907349
1656996601.119,1111.0,0.24,7206.366623878479,7197.179487705231
1657003809.141,1112.0,0.23,7207.461988687515,7185.749973773956
1657011016.365,1113.0,0.24,7206.754345655441,7195.790305137634
1657018223.111,1114.0,0.36,7206.229209661484,7186.531261205673
1657025430.279,1115.0,0.94,7206.632193803787,7200.000175476074
1657032637.393,1116.0,0.52,7206.485219240189,7200.4865345954895
1657039844.404,1117.0,0.5,7206.515952587128,7200.301023244858
1657047051.5,1118.0,0.73,7206.637323617935,7198.197040319443
1657054258.166,1119.0,0.45,7206.2461614608765,7194.908438444138
1657061466.489,1120.0,0.31,7207.8056564331055,7196.032275915146
1657068675.453,1121.0,0.23,7208.561573982239,7196.173699140549
1657075882.475,1122.0,0.24,7206.572905302048,7195.96383690834
1657083090.54,1123.0,0.23,7207.6749477386475,7196.408799648285
1657090297.363,1124.0,0.22,7206.515001535416,7186.38381934166
1657097505.57,1125.0,0.23,7207.6618502140045,7194.947929143906
1657104712.375,1126.0,0.38,7206.219568729401,7197.701553583145
1657111919.359,1127.0,1.05,7206.493888378143,7201.014248132706
1657119126.427,1128.0,0.51,7206.4799864292145,7199.891623973846
1657126335.562,1129.0,0.49,7208.674167871475,7198.9074692726135
1657133542.542,1130.0,0.49,7206.387872934341,7200.724552154541
1657140750.49,1131.0,0.76,7207.186871051788,7196.528996706009
1657147957.556,1132.0,0.27,7206.637217283249,7193.836807012558
1657155164.271,1133.0,0.23,7206.094455957413,7185.8125059604645
1657162371.28,1134.0,0.23,7206.3038029670715,7190.051002502441
1657169580.199,1135.0,0.23,7208.536723613739,7196.020688533783
1657176788.386,1136.0,0.23,7207.713955640793,7194.921970367432
1657183995.147,1137.0,0.23,7206.208691358566,7186.552838087082
1657191201.38,1138.0,0.67,7205.818860292435,7189.645858049393
1657198409.211,1139.0,0.72,7207.283576250076,7199.502786159515
1657205616.151,1140.0,0.5,7206.4249749183655,7200.715560674667
1657212823.487,1141.0,0.49,7206.831471204758,7199.180184364319
1657220030.306,1142.0,0.7,7206.380879640579,7200.481643676758
1657227238.347,1143.0,0.75,7207.706686258316,7197.557005643845
1657234445.43,1144.0,0.3,7206.509683847427,7200.166980266571
1657241652.149,1145.0,0.23,7206.265280246735,7190.032543420792
1657248859.184,1146.0,0.24,7206.516651630402,7197.162397146225
1657256065.586,1147.0,0.23,7205.954447507858,7189.999979019165
1657263272.251,1148.0,0.23,7206.082092761993,7190.017951011658
1657270478.538,1149.0,0.23,7205.9046931266785,7189.999960660934
1657277685.371,1150.0,0.37,7206.497774600983,7197.918195009232
1657284892.576,1151.0,0.63,7206.704694032669,7200.45015335083
1657292099.188,1152.0,0.53,7206.030188560486,7200.188272476196
1657299307.592,1153.0,0.5,7207.919526100159,7201.298523187637
1657306514.483,1154.0,0.5,7206.361905813217,7200.0921375751495
1657313722.417,1155.0,0.41,7207.5261926651,7199.535892963409
1657320929.39,1156.0,0.29,7206.500117063522,7197.535456418991
1657328136.308,1157.0,0.23,7206.387878656387,7190.484023332596
1657335344.316,1158.0,0.23,7207.705832481384,7200.282021284103
1657342552.232,1159.0,0.23,7207.353185176849,7190.124938249588
1657349758.102,1160.0,0.23,7205.454690694809,7196.091522693634
1657356965.231,1161.0,0.23,7206.602611064911,7189.999908208847
1657364172.494,1162.0,0.38,7206.840289592743,7199.608222723007
1657371379.231,1163.0,0.93,7206.241199493408,7199.714210271835
1657378586.49,1164.0,0.53,7206.807763814926,7201.258420467377
1657385794.439,1165.0,0.5,7207.509998321533,7199.484553337097
1657393002.547,1166.0,0.48,7207.649947166443,7199.144509315491
1657400210.515,1167.0,0.41,7207.300812721252,7198.325604438782
1657407417.547,1168.0,0.28,7206.64914560318,7200.037308216095
1657414624.22,1169.0,0.24,7206.359104394913,7186.712976932526
1657421831.133,1170.0,0.23,7206.10601234436,7197.934260606766
1657429037.589,1171.0,0.23,7205.954600811005,7197.340298175812
1657436244.551,1172.0,0.23,7206.432718753815,7190.006376981735
1657443451.568,1173.0,0.22,7206.443354129791,7190.034406661987
1657450658.332,1174.0,0.42,7206.201714992523,7196.255329370499
1657457865.231,1175.0,0.53,7206.304632902145,7199.967369556427
1657465101.08,1177.0,-999.0,7204.958054065704,0.0
1657472307.511,1178.0,0.5,7206.079239845276,7200.175390481949
1657479514.159,1179.0,0.47,7206.242748975754,7200.051449537277
1657486722.259,1180.0,0.41,7207.59482049942,7197.9375965595245
1657493930.103,1181.0,0.3,7207.397892475128,7199.079958200455
1657501137.365,1182.0,0.36,7206.708781003952,7191.34136390686
1657508344.248,1183.0,0.22,7206.35636639595,7189.999925613403
1657515551.283,1184.0,0.22,7206.625348567963,7189.9998691082
1657522757.593,1185.0,0.22,7205.99557518959,7190.000009775162
1657529964.279,1186.0,0.22,7206.131108760834,7199.809725284576
1657537171.123,1187.0,0.73,7206.469925165176,7189.9999895095825
1657544377.568,1188.0,0.51,7205.916723251343,7200.283321142197
1657551584.252,1189.0,1.01,7206.083817958832,7200.190562486649
1657558791.308,1190.0,0.4,7206.663707256317,7200.0401158332825
1657565998.521,1191.0,0.41,7206.624932527542,7200.0015461444855
1657573205.117,1192.0,0.67,7206.209057569504,7199.502517700195
1657580411.135,1193.0,0.31,7205.5091762542725,7199.357247829437
1657587618.282,1194.0,0.23,7206.647453784943,7200.014961719513
1657594825.266,1195.0,0.23,7206.623158693314,7190.000009298325
1657602031.558,1196.0,0.23,7205.936860561371,7189.9999232292175
1657609238.552,1197.0,0.22,7206.435666322708,7190.0192749500275
1657616445.298,1198.0,0.23,7206.173203468323,7193.271160125732
1657623653.424,1199.0,0.61,7207.772719621658,7200.063818454742
1657630860.379,1200.0,0.91,7206.479690313339,7200.77001786232
1657638067.315,1201.0,0.77,7206.402548789978,7200.1083562374115
1657645273.181,1202.0,1.05,7205.557396411896,7195.2585554122925
1657652481.235,1203.0,0.59,7207.560203075409,7199.496891260147
1657659688.323,1204.0,1.16,7206.636695623398,7200.457278251648
1657666895.496,1205.0,2.84,7206.844721794128,7200.893478393555
1657674102.26,1206.0,0.22,7206.040580272675,7189.999938964844
1657681308.527,1207.0,0.22,7205.863622426987,7189.999897241592
1657688515.306,1208.0,0.22,7206.4136435985565,7190.031531333923
1657695722.201,1209.0,0.23,7206.324486017227,7190.000417947769
1657702928.532,1210.0,0.23,7205.9038553237915,7200.2742347717285
1657710135.172,1211.0,0.36,7206.29093503952,7199.36775302887
1657717342.115,1212.0,0.52,7206.4629101753235,7199.767390727997
1657724549.555,1213.0,0.52,7206.884947299957,7200.783657550812
1657731756.303,1214.0,0.5,7206.172792434692,7200.0165004730225
1657738963.429,1215.0,0.48,7206.795500040054,7199.470015287399
1657746170.197,1216.0,0.41,7206.304617166519,7200.042200088501
1657753376.127,1217.0,0.3,7205.481273889542,7197.491862773895
1657760583.257,1218.0,0.23,7206.639673471451,7200.088704824448
1657767791.541,1219.0,0.23,7207.8680374622345,7190.124886035919
1657774998.339,1220.0,0.23,7206.488935470581,7189.99995136261
1657782205.534,1221.0,0.23,7206.659651994705,7190.1249306201935
1657789412.393,1222.0,0.22,7206.50866150856,7190.124954938889
1657796619.308,1223.0,0.34,7206.487820386887,7198.649627447128
1657803826.395,1224.0,0.52,7206.498626470566,7200.234396696091
1657811033.369,1225.0,0.49,7206.467983722687,7200.007168769836
1657818240.407,1226.0,0.79,7206.486908197403,7197.864461183548
1657825447.292,1227.0,0.77,7206.4370238780975,7196.129902601242
1657832654.512,1228.0,0.4,7206.868362665176,7200.123306512833
1657839861.529,1229.0,0.28,7206.653187513351,7199.543761730194
1657847068.389,1230.0,0.23,7206.485732078552,7190.249963521957
1657854275.47,1231.0,0.23,7206.613269805908,7190.124961853027
1657861484.395,1232.0,0.22,7208.530225753784,7197.297328710556
1657868691.437,1233.0,0.23,7206.5409343242645,7195.042206048965
1657875898.436,1234.0,0.23,7206.53181886673,7200.217403173447
1657883105.555,1235.0,0.39,7206.694912433624,7199.5000467300415
1657890312.152,1236.0,0.46,7206.295753955841,7200.8704533576965
1657897519.1,1237.0,0.51,7206.4896903038025,7199.974500179291
1657904725.364,1238.0,0.49,7205.747909784317,7198.040491580963
1657911932.577,1239.0,0.46,7206.619962930679,7200.434608221054
1657919139.286,1240.0,0.37,7206.116717815399,7200.159025192261
1657926345.191,1241.0,0.27,7205.523276805878,7199.824115276337
1657933552.254,1242.0,0.23,7206.598554849625,7190.017987012863
1657940759.41,1243.0,0.22,7206.799103498459,7190.000069618225
1657947968.309,1244.0,0.23,7208.318022251129,7200.066155195236
1657955175.328,1245.0,0.22,7206.436638355255,7190.125031232834
1657962382.504,1246.0,0.23,7206.651693820953,7189.999913692474
1657969589.522,1247.0,0.44,7206.648987531662,7198.282198429108
1657976797.129,1248.0,0.49,7207.27191901207,7200.040676116943
1657984004.146,1249.0,0.56,7206.527066230774,7199.662780761719
1657991210.318,1250.0,0.48,7205.716516017914,7200.141355752945
1657998417.448,1251.0,0.49,7206.599433898926,7200.944282531738
1658005624.459,1252.0,0.38,7206.5774347782135,7199.966344594955
1658012831.171,1253.0,0.26,7206.297462463379,7199.337936162949
1658020037.227,1254.0,0.23,7205.5788230896,7197.900986909866
1658027243.182,1255.0,0.23,7205.547807216644,7193.543835639954
1658034450.257,1256.0,0.23,7206.697058677673,7189.999955415726
1658041656.181,1257.0,0.23,7205.542897462845,7189.999937057495
1658048863.341,1258.0,0.23,7206.688979148865,7190.624923467636
1658056070.151,1259.0,0.39,7206.2466876506805,7194.320469617844
1658063277.184,1260.0,0.5,7206.58827996254,7200.034088373184
1658070483.417,1261.0,0.51,7205.808709621429,7200.012266635895
1658077690.152,1262.0,0.48,7206.244855165482,7196.933372974396
1658084897.117,1263.0,0.46,7206.484576225281,7200.04229092598
1658092104.3,1264.0,0.39,7206.649048089981,7199.967782258987
1658099310.224,1265.0,0.26,7205.623785734177,7200.001256465912
1658106516.58,1266.0,0.24,7205.977141857147,7200.00825381279
1658113723.31,1267.0,0.22,7206.4738166332245,7190.032685756683
1658120930.562,1268.0,0.22,7206.662015914917,7200.016254901886
1658128137.551,1269.0,0.23,7206.392908573151,7190.032945394516
1658135344.184,1270.0,0.23,7206.058950185776,7189.999964475632
1658142551.4,1271.0,0.33,7206.765297651291,7190.183575868607
1658149758.166,1272.0,0.52,7206.250633955002,7200.211895942688
1658156966.201,1273.0,0.63,7207.540132761002,7200.047340393066
1658164173.571,1274.0,0.48,7206.976336479187,7199.945472717285
1658171380.516,1275.0,0.46,7206.405729532242,7197.732822179794
1658178589.562,1276.0,0.39,7208.6706664562225,7200.182624101639
1658185796.41,1277.0,0.25,7206.568704366684,7200.268262386322
1658193003.182,1278.0,0.23,7206.314393758774,7200.121390104294
1658200209.113,1279.0,0.23,7205.511090517044,7189.999937295914
1658207416.433,1280.0,0.23,7206.829321146011,7189.999875068665
1658214623.37,1281.0,0.23,7206.462339878082,7190.013108491898
1658221830.347,1282.0,0.22,7206.344815015793,7180.999943256378
1658229037.449,1283.0,0.28,7206.542050123215,7191.073056936264
1658236244.56,1284.0,0.45,7206.679716587067,7200.399456501007
1658243451.484,1285.0,0.48,7206.34086060524,7199.390803337097
1658250658.097,1286.0,0.5,7206.2352974414825,7200.678311824799
1658257864.18,1287.0,0.46,7205.758873462677,7199.739310503006
1658265071.211,1288.0,0.43,7206.593538284302,7200.172906398773
1658272278.536,1289.0,0.24,7206.880375146866,7199.743585109711
1658279485.34,1290.0,0.23,7206.48850107193,7199.567225456238
1658286692.173,1291.0,0.22,7206.556385278702,7199.972976446152
1658293898.59,1292.0,0.23,7205.959641456604,7189.999977827072
1658301106.351,1293.0,0.22,7207.209712505341,7200.416905879974
1658308313.413,1294.0,0.21,7206.564296722412,7189.999964475632
1658315520.315,1295.0,0.24,7206.434187889099,7190.000150203705
1658322727.572,1296.0,0.44,7206.721150159836,7199.208854198456
1658329934.418,1297.0,0.5,7206.29948759079,7200.084088087082
1658337141.168,1298.0,0.5,7206.256216287613,7200.108379840851
1658344347.418,1299.0,0.49,7205.80354642868,7199.8753135204315
1658351554.253,1300.0,0.4,7206.380912065506,7199.913861751556
1658358760.182,1301.0,0.25,7205.550058603287,7200.093442201614
1658365966.479,1302.0,0.29,7205.838387489319,7196.098299741745
1658373173.579,1303.0,0.23,7206.698890924454,7199.9116225242615
1658380381.513,1304.0,0.23,7207.392122268677,7190.7821180820465
1658387588.454,1305.0,0.23,7206.550379276276,7199.420813798904
1658394795.573,1306.0,0.23,7206.684860706329,7199.865539073944
1658402002.453,1307.0,0.24,7206.279027938843,7190.018205881119
1658409209.355,1308.0,0.43,7206.4103100299835,7199.906141281128
1658416416.2,1309.0,0.51,7206.32869887352,7200.473316669464
1658423622.554,1310.0,0.52,7205.892643451691,7199.997509717941
1658430829.383,1311.0,0.46,7206.2407059669495,7200.113702774048
1658438036.491,1312.0,0.36,7206.638056278229,7199.409083604813
1658445243.35,1313.0,0.24,7206.443824291229,7190.033312082291
1658452450.119,1314.0,0.24,7206.217800617218,7194.767023086548
1658459656.129,1315.0,0.23,7205.514098167419,7190.2714631557465
1658466863.392,1316.0,0.23,7206.738434314728,7190.499983787537
